timestamp, bid_price, bid_size, bid_exchange, ask_price, ask_size, ask_exchange, trade_price, trade_size, trade_exchange, volume, notional_volume, vwap, nbb_agg_size, nbb_no_of_exchange, nbo_agg_size, nbo_no_of_exchange, is_odd_lot, is_hidden_order, is_mid_order, is_buy_order, is_sell_order, is_trade_through 
1635363086004, 88.83, 100, XNAS, 89.13, 100, XNAS, 88.98, 1, XADF, 319204, 2.87955e+07, 90.2102, 200, 2, 200, 2, 1, 1, 1, 0, 0, 0
1635363089770, 88.86, 200, XNAS, 89.12, 100, XNAS, 88.99, 1, BATY, 319205, 2.87956e+07, 90.2102, 300, 2, 100, 1, 1, 0, 1, 0, 0, 0
1635363095906, 88.86, 300, XNAS, 89.12, 100, XNAS, 89.12, 100, XADF, 319305, 2.88045e+07, 90.2099, 400, 2, 200, 2, 0, 1, 0, 1, 0, 0
1635363097948, 88.86, 300, XNAS, 89.12, 100, XNAS, 88.99, 1, XADF, 319306, 2.88046e+07, 90.2099, 400, 2, 200, 2, 1, 1, 1, 0, 0, 0
1635363109460, 88.86, 300, XNAS, 89.12, 100, XNAS, 88.99, 2, XNAS, 319308, 2.88047e+07, 90.2099, 400, 2, 300, 3, 1, 0, 1, 0, 0, 0
1635363109460, 88.86, 300, XNAS, 89.12, 100, XNAS, 88.99, 3, XNAS, 319311, 2.8805e+07, 90.2098, 400, 2, 300, 3, 1, 0, 1, 0, 0, 0
1635363109460, 88.86, 300, XNAS, 89.12, 100, XNAS, 88.97, 3, XNAS, 319314, 2.88053e+07, 90.2098, 400, 2, 300, 3, 1, 0, 0, 0, 1, 0
1635363109460, 88.86, 300, XNAS, 89.12, 100, XNAS, 88.97, 2, XNAS, 319316, 2.88054e+07, 90.2098, 400, 2, 300, 3, 1, 0, 0, 0, 1, 0
1635363109461, 88.86, 200, XNAS, 89.12, 200, XNAS, 88.94, 1, IEXG, 319317, 2.88055e+07, 90.2098, 200, 1, 300, 2, 1, 0, 0, 0, 1, 0
1635363121075, 88.86, 200, XNAS, 89.12, 100, XNAS, 88.99, 1, XNAS, 319318, 2.88056e+07, 90.2098, 200, 1, 200, 2, 1, 0, 1, 0, 0, 0
1635363121168, 88.86, 200, XNAS, 89.12, 100, XNAS, 88.99, 100, XADF, 319418, 2.88145e+07, 90.2094, 300, 2, 300, 3, 0, 1, 1, 0, 0, 0
1635363148023, 88.86, 200, XNAS, 89.12, 100, XNAS, 88.99, 4, XNAS, 319422, 2.88149e+07, 90.2094, 200, 1, 400, 4, 1, 0, 1, 0, 0, 0
1635363148037, 88.86, 200, XNAS, 89.12, 100, XNAS, 88.99, 1, XNAS, 319423, 2.8815e+07, 90.2094, 300, 2, 400, 4, 1, 0, 1, 0, 0, 0
1635363154932, 88.86, 200, XNAS, 89.12, 100, XNAS, 89.12, 100, XADF, 319523, 2.88239e+07, 90.2091, 200, 1, 300, 3, 0, 1, 0, 1, 0, 0
1635363161485, 88.86, 200, XNAS, 89.11, 200, XNAS, 88.985, 1, XADF, 319524, 2.8824e+07, 90.2091, 200, 1, 300, 2, 1, 1, 1, 0, 0, 0
1635363161565, 88.86, 200, XNAS, 89.11, 200, XNAS, 88.89, 3, IEXG, 319527, 2.88242e+07, 90.2091, 200, 1, 300, 2, 1, 0, 0, 0, 1, 0
1635363182097, 88.86, 200, XNAS, 89.11, 100, XNAS, 88.985, 100, XADF, 319627, 2.88331e+07, 90.2087, 200, 1, 200, 2, 0, 1, 1, 0, 0, 0
1635363184768, 88.87, 100, XNYS, 89.11, 100, XNAS, 88.98, 1, XNAS, 319628, 2.88332e+07, 90.2087, 200, 2, 200, 2, 1, 0, 0, 0, 1, 0
1635363184768, 88.87, 100, XNYS, 89.11, 200, XNAS, 88.98, 19, ARCX, 319647, 2.88349e+07, 90.2086, 100, 1, 400, 3, 1, 0, 0, 0, 1, 0
